LayouterMode: RTX
[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 56
Elapsed: 0.0104244
TimeRepulsiveForce: 0.0104244
AvgTimeRepulsiveForce: 0.0103514
TimeBuildAccel: 0.00792173
TimeTraverseAccel: 0.00923558
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.04116
TimeAttractiveForces: 0.0012327
TimeDisperse: 0.00124934
TimeCopyBack: 1.5136e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 57
Elapsed: 0.00999533
TimeRepulsiveForce: 0.00999533
AvgTimeRepulsiveForce: 0.0103452
TimeBuildAccel: 0.00748058
TimeTraverseAccel: 0.00884426
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.04012
TimeAttractiveForces: 0.00128029
TimeDisperse: 0.00127181
TimeCopyBack: 8.832e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 58
Elapsed: 0.010035
TimeRepulsiveForce: 0.010035
AvgTimeRepulsiveForce: 0.0103398
TimeBuildAccel: 0.00762259
TimeTraverseAccel: 0.00888784
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.03908
TimeAttractiveForces: 0.00128688
TimeDisperse: 0.00120627
TimeCopyBack: 8.512e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 59
Elapsed: 0.0100813
TimeRepulsiveForce: 0.0100813
AvgTimeRepulsiveForce: 0.0103354
TimeBuildAccel: 0.00771187
TimeTraverseAccel: 0.00891171
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.03804
TimeAttractiveForces: 0.00125632
TimeDisperse: 0.00115955
TimeCopyBack: 1.1968e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 60
Elapsed: 0.0100967
TimeRepulsiveForce: 0.0100967
AvgTimeRepulsiveForce: 0.0103315
TimeBuildAccel: 0.00765357
TimeTraverseAccel: 0.00889043
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.03701
TimeAttractiveForces: 0.00134243
TimeDisperse: 0.00122538
TimeCopyBack: 9.312e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 61
Elapsed: 0.0103905
TimeRepulsiveForce: 0.0103905
AvgTimeRepulsiveForce: 0.0103324
TimeBuildAccel: 0.00773818
TimeTraverseAccel: 0.00904957
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.03597
TimeAttractiveForces: 0.00115245
TimeDisperse: 0.00118592
TimeCopyBack: 1.2992e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 62
Elapsed: 0.0103393
TimeRepulsiveForce: 0.0103393
AvgTimeRepulsiveForce: 0.0103325
TimeBuildAccel: 0.00771552
TimeTraverseAccel: 0.00890947
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.03493
TimeAttractiveForces: 0.00140064
TimeDisperse: 0.00116326
TimeCopyBack: 1.056e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 63
Elapsed: 0.0101125
TimeRepulsiveForce: 0.0101125
AvgTimeRepulsiveForce: 0.010329
TimeBuildAccel: 0.00770982
TimeTraverseAccel: 0.00894845
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.0339
TimeAttractiveForces: 0.00120768
TimeDisperse: 0.00121315
TimeCopyBack: 1.008e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 64
Elapsed: 0.0103153
TimeRepulsiveForce: 0.0103153
AvgTimeRepulsiveForce: 0.0103288
TimeBuildAccel: 0.00767811
TimeTraverseAccel: 0.00889869
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.03287
TimeAttractiveForces: 0.00142832
TimeDisperse: 0.00115962
TimeCopyBack: 7.84e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 65
Elapsed: 0.0103023
TimeRepulsiveForce: 0.0103023
AvgTimeRepulsiveForce: 0.0103284
TimeBuildAccel: 0.00767277
TimeTraverseAccel: 0.0091329
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.03184
TimeAttractiveForces: 0.00143584
TimeDisperse: 0.00123517
TimeCopyBack: 1.5488e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 66
Elapsed: 0.0103304
TimeRepulsiveForce: 0.0103304
AvgTimeRepulsiveForce: 0.0103284
TimeBuildAccel: 0.00764774
TimeTraverseAccel: 0.00891293
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.0308
TimeAttractiveForces: 0.00115507
TimeDisperse: 0.00121971
TimeCopyBack: 1.248e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 67
Elapsed: 0.0106645
TimeRepulsiveForce: 0.0106645
AvgTimeRepulsiveForce: 0.0103335
TimeBuildAccel: 0.00802874
TimeTraverseAccel: 0.00950947
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.02978
TimeAttractiveForces: 0.00121485
TimeDisperse: 0.00120982
TimeCopyBack: 1.4112e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 68
Elapsed: 0.0102914
TimeRepulsiveForce: 0.0102914
AvgTimeRepulsiveForce: 0.0103328
TimeBuildAccel: 0.00757722
TimeTraverseAccel: 0.00907629
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.02875
TimeAttractiveForces: 0.00115389
TimeDisperse: 0.00150883
TimeCopyBack: 1.5104e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 69
Elapsed: 0.0104931
TimeRepulsiveForce: 0.0104931
AvgTimeRepulsiveForce: 0.0103352
TimeBuildAccel: 0.00777334
TimeTraverseAccel: 0.00929094
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.02772
TimeAttractiveForces: 0.00145414
TimeDisperse: 0.0011511
TimeCopyBack: 1.2192e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 70
Elapsed: 0.0097896
TimeRepulsiveForce: 0.0097896
AvgTimeRepulsiveForce: 0.0103274
TimeBuildAccel: 0.00719683
TimeTraverseAccel: 0.0084055
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.02669
TimeAttractiveForces: 0.00115498
TimeDisperse: 0.00122586
TimeCopyBack: 1.392e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 71
Elapsed: 0.0105536
TimeRepulsiveForce: 0.0105536
AvgTimeRepulsiveForce: 0.0103306
TimeBuildAccel: 0.00789587
TimeTraverseAccel: 0.00919261
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.02567
TimeAttractiveForces: 0.00144067
TimeDisperse: 0.00115098
TimeCopyBack: 9.344e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 72
Elapsed: 0.0104373
TimeRepulsiveForce: 0.0104373
AvgTimeRepulsiveForce: 0.010332
TimeBuildAccel: 0.00779859
TimeTraverseAccel: 0.00905866
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.02464
TimeAttractiveForces: 0.00131891
TimeDisperse: 0.00116198
TimeCopyBack: 7.552e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 73
Elapsed: 0.0104896
TimeRepulsiveForce: 0.0104896
AvgTimeRepulsiveForce: 0.0103342
TimeBuildAccel: 0.00793651
TimeTraverseAccel: 0.00914592
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.02362
TimeAttractiveForces: 0.00115101
TimeDisperse: 0.00122694
TimeCopyBack: 1.2768e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 74
Elapsed: 0.0105153
TimeRepulsiveForce: 0.0105153
AvgTimeRepulsiveForce: 0.0103366
TimeBuildAccel: 0.00806643
TimeTraverseAccel: 0.00925962
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.0226
TimeAttractiveForces: 0.00116512
TimeDisperse: 0.0012329
TimeCopyBack: 1.0016e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 75
Elapsed: 0.010554
TimeRepulsiveForce: 0.010554
AvgTimeRepulsiveForce: 0.0103395
TimeBuildAccel: 0.00790813
TimeTraverseAccel: 0.00937645
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.02157
TimeAttractiveForces: 0.00121654
TimeDisperse: 0.00121712
TimeCopyBack: 1.4688e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 76
Elapsed: 0.0107153
TimeRepulsiveForce: 0.0107153
AvgTimeRepulsiveForce: 0.0103445
TimeBuildAccel: 0.00808573
TimeTraverseAccel: 0.00934496
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.02055
TimeAttractiveForces: 0.00115712
TimeDisperse: 0.00123194
TimeCopyBack: 1.2832e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 77
Elapsed: 0.0106346
TimeRepulsiveForce: 0.0106346
AvgTimeRepulsiveForce: 0.0103483
TimeBuildAccel: 0.00799235
TimeTraverseAccel: 0.00925178
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.01953
TimeAttractiveForces: 0.0014249
TimeDisperse: 0.0011568
TimeCopyBack: 1.4304e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 78
Elapsed: 0.0106817
TimeRepulsiveForce: 0.0106817
AvgTimeRepulsiveForce: 0.0103525
TimeBuildAccel: 0.00802774
TimeTraverseAccel: 0.00951872
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.01851
TimeAttractiveForces: 0.00145325
TimeDisperse: 0.00135603
TimeCopyBack: 8.672e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 79
Elapsed: 0.0106496
TimeRepulsiveForce: 0.0106496
AvgTimeRepulsiveForce: 0.0103563
TimeBuildAccel: 0.00796349
TimeTraverseAccel: 0.00925798
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.0175
TimeAttractiveForces: 0.00115466
TimeDisperse: 0.00121846
TimeCopyBack: 1.2256e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 80
Elapsed: 0.0104986
TimeRepulsiveForce: 0.0104986
AvgTimeRepulsiveForce: 0.0103581
TimeBuildAccel: 0.00781414
TimeTraverseAccel: 0.00908381
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.01648
TimeAttractiveForces: 0.00135606
TimeDisperse: 0.00116211
TimeCopyBack: 1.216e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 81
Elapsed: 0.0100645
TimeRepulsiveForce: 0.0100645
AvgTimeRepulsiveForce: 0.0103544
TimeBuildAccel: 0.00747011
TimeTraverseAccel: 0.00867226
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.01547
TimeAttractiveForces: 0.00115357
TimeDisperse: 0.001224
TimeCopyBack: 1.3728e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 82
Elapsed: 0.0100722
TimeRepulsiveForce: 0.0100722
AvgTimeRepulsiveForce: 0.010351
TimeBuildAccel: 0.00749792
TimeTraverseAccel: 0.00876317
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.01445
TimeAttractiveForces: 0.00116157
TimeDisperse: 0.0012239
TimeCopyBack: 1.376e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 83
Elapsed: 0.0104004
TimeRepulsiveForce: 0.0104004
AvgTimeRepulsiveForce: 0.0103516
TimeBuildAccel: 0.00775072
TimeTraverseAccel: 0.0089513
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.01344
TimeAttractiveForces: 0.00116122
TimeDisperse: 0.00140064
TimeCopyBack: 9.024e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 84
Elapsed: 0.00988342
TimeRepulsiveForce: 0.00988342
AvgTimeRepulsiveForce: 0.010346
TimeBuildAccel: 0.00723053
TimeTraverseAccel: 0.0086537
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.01242
TimeAttractiveForces: 0.00141296
TimeDisperse: 0.0011536
TimeCopyBack: 8.768e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 85
Elapsed: 0.0098153
TimeRepulsiveForce: 0.0098153
AvgTimeRepulsiveForce: 0.0103398
TimeBuildAccel: 0.00744541
TimeTraverseAccel: 0.00866131
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.01141
TimeAttractiveForces: 0.00116912
TimeDisperse: 0.0011672
TimeCopyBack: 1.5264e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 86
Elapsed: 0.00992736
TimeRepulsiveForce: 0.00992736
AvgTimeRepulsiveForce: 0.010335
TimeBuildAccel: 0.00738157
TimeTraverseAccel: 0.00877373
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.0104
TimeAttractiveForces: 0.00116122
TimeDisperse: 0.0011824
TimeCopyBack: 1.5232e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 87
Elapsed: 0.00978042
TimeRepulsiveForce: 0.00978042
AvgTimeRepulsiveForce: 0.0103286
TimeBuildAccel: 0.00740477
TimeTraverseAccel: 0.00862458
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.00939
TimeAttractiveForces: 0.00116301
TimeDisperse: 0.00117539
TimeCopyBack: 9.856e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 88
Elapsed: 0.00990173
TimeRepulsiveForce: 0.00990173
AvgTimeRepulsiveForce: 0.0103238
TimeBuildAccel: 0.00717862
TimeTraverseAccel: 0.00860355
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.00838
TimeAttractiveForces: 0.00117536
TimeDisperse: 0.00117395
TimeCopyBack: 1.3792e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 89
Elapsed: 0.00993373
TimeRepulsiveForce: 0.00993373
AvgTimeRepulsiveForce: 0.0103194
TimeBuildAccel: 0.00738861
TimeTraverseAccel: 0.00860435
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.00738
TimeAttractiveForces: 0.0011711
TimeDisperse: 0.00117274
TimeCopyBack: 1.1712e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 90
Elapsed: 0.0101096
TimeRepulsiveForce: 0.0101096
AvgTimeRepulsiveForce: 0.0103171
TimeBuildAccel: 0.0076009
TimeTraverseAccel: 0.00881322
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.00637
TimeAttractiveForces: 0.00116941
TimeDisperse: 0.00117248
TimeCopyBack: 1.2704e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 91
Elapsed: 0.0097575
TimeRepulsiveForce: 0.0097575
AvgTimeRepulsiveForce: 0.0103109
TimeBuildAccel: 0.00739453
TimeTraverseAccel: 0.00860266
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.00537
TimeAttractiveForces: 0.0013848
TimeDisperse: 0.00117248
TimeCopyBack: 1.4624e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 92
Elapsed: 0.0101123
TimeRepulsiveForce: 0.0101123
AvgTimeRepulsiveForce: 0.0103087
TimeBuildAccel: 0.00759421
TimeTraverseAccel: 0.0088201
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.00436
TimeAttractiveForces: 0.00117168
TimeDisperse: 0.00117734
TimeCopyBack: 1.0208e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 93
Elapsed: 0.00993472
TimeRepulsiveForce: 0.00993472
AvgTimeRepulsiveForce: 0.0103047
TimeBuildAccel: 0.00738454
TimeTraverseAccel: 0.00860557
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.00336
TimeAttractiveForces: 0.00134909
TimeDisperse: 0.00117555
TimeCopyBack: 1.0144e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 94
Elapsed: 0.010115
TimeRepulsiveForce: 0.010115
AvgTimeRepulsiveForce: 0.0103027
TimeBuildAccel: 0.00760266
TimeTraverseAccel: 0.00882051
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.00236
TimeAttractiveForces: 0.0011735
TimeDisperse: 0.0011753
TimeCopyBack: 9.984e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 95
Elapsed: 0.00976118
TimeRepulsiveForce: 0.00976118
AvgTimeRepulsiveForce: 0.010297
TimeBuildAccel: 0.0073927
TimeTraverseAccel: 0.00860611
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.00135
TimeAttractiveForces: 0.00117952
TimeDisperse: 0.00117139
TimeCopyBack: 7.552e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 96
Elapsed: 0.0101156
TimeRepulsiveForce: 0.0101156
AvgTimeRepulsiveForce: 0.0102951
TimeBuildAccel: 0.00760502
TimeTraverseAccel: 0.00882691
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 1.00035
TimeAttractiveForces: 0.00116938
TimeDisperse: 0.00117539
TimeCopyBack: 9.088e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 97
Elapsed: 0.00954275
TimeRepulsiveForce: 0.00954275
AvgTimeRepulsiveForce: 0.0102874
TimeBuildAccel: 0.00718278
TimeTraverseAccel: 0.00839402
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 0.999354
TimeAttractiveForces: 0.00117555
TimeDisperse: 0.00117222
TimeCopyBack: 8.768e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 98
Elapsed: 0.0098951
TimeRepulsiveForce: 0.0098951
AvgTimeRepulsiveForce: 0.0102834
TimeBuildAccel: 0.00738586
TimeTraverseAccel: 0.00859853
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 0.998356
TimeAttractiveForces: 0.00117075
TimeDisperse: 0.0011785
TimeCopyBack: 1.0688e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 99
Elapsed: 0.00954118
TimeRepulsiveForce: 0.00954118
AvgTimeRepulsiveForce: 0.0102759
TimeBuildAccel: 0.00717178
TimeTraverseAccel: 0.00839168
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 0.997359
TimeAttractiveForces: 0.00116941
TimeDisperse: 0.00117344
TimeCopyBack: 1.4432e-05

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 100
Elapsed: 0.00989651
TimeRepulsiveForce: 0.00989651
AvgTimeRepulsiveForce: 0.0102721
TimeBuildAccel: 0.00738992
TimeTraverseAccel: 0.00860234
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 0.996362
TimeAttractiveForces: 0.00117536
TimeDisperse: 0.00116813
TimeCopyBack: 7.808e-06

[1;33m@owl: bvh build mem: 127 items, 2.98Kb bounds, 9.25Kb temp, 10.16Kb initBVH, 0b finalBVH[0m
Iteration: 101
Elapsed: 0.00972986
TimeRepulsiveForce: 0.00972986
AvgTimeRepulsiveForce: 0.0102667
TimeBuildAccel: 0.00718096
TimeTraverseAccel: 0.00840166
NumNodes: 127
NumEdges: 126
kValue: 0.976092
Temperature: 0.995367
TimeAttractiveForces: 0.0011776
TimeDisperse: 0.0011736
TimeCopyBack: 1.3856e-05

Total time for 100 iterations: 2.03735 sec.
