LayouterMode: LBVH
TimeDisperse: 0.00120496
TimeCopyBack: 0.000180032

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 58
Elapsed: 0.139472
TimeRepulsiveForce: 0.139472
AvgTimeRepulsiveForce: 0.116609
TimeBuildAccel: 0.012005
TimeTraverseAccel: 0.138246
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 34.1952
TimeAttractiveForces: 0.0012247
TimeDisperse: 0.0012097
TimeCopyBack: 0.00017968

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 59
Elapsed: 0.0971002
TimeRepulsiveForce: 0.0971002
AvgTimeRepulsiveForce: 0.116279
TimeBuildAccel: 0.0119691
TimeTraverseAccel: 0.0957315
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 34.161
TimeAttractiveForces: 0.00122282
TimeDisperse: 0.00122378
TimeCopyBack: 0.000185696

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 60
Elapsed: 0.142013
TimeRepulsiveForce: 0.142013
AvgTimeRepulsiveForce: 0.116708
TimeBuildAccel: 0.013636
TimeTraverseAccel: 0.140609
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 34.1269
TimeAttractiveForces: 0.00134051
TimeDisperse: 0.00125722
TimeCopyBack: 0.000179264

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 61
Elapsed: 0.0841705
TimeRepulsiveForce: 0.0841705
AvgTimeRepulsiveForce: 0.116174
TimeBuildAccel: 0.0125342
TimeTraverseAccel: 0.0829969
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 34.0928
TimeAttractiveForces: 0.0013128
TimeDisperse: 0.00121635
TimeCopyBack: 0.000187424

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 62
Elapsed: 0.145589
TimeRepulsiveForce: 0.145589
AvgTimeRepulsiveForce: 0.116649
TimeBuildAccel: 0.013403
TimeTraverseAccel: 0.144335
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 34.0587
TimeAttractiveForces: 0.00139443
TimeDisperse: 0.00135987
TimeCopyBack: 0.000181568

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 63
Elapsed: 0.0852164
TimeRepulsiveForce: 0.0852164
AvgTimeRepulsiveForce: 0.11615
TimeBuildAccel: 0.011562
TimeTraverseAccel: 0.0839078
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 34.0247
TimeAttractiveForces: 0.00122054
TimeDisperse: 0.00115712
TimeCopyBack: 0.00018272

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 64
Elapsed: 0.139651
TimeRepulsiveForce: 0.139651
AvgTimeRepulsiveForce: 0.116517
TimeBuildAccel: 0.0117097
TimeTraverseAccel: 0.138403
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.9907
TimeAttractiveForces: 0.00126365
TimeDisperse: 0.00122512
TimeCopyBack: 0.000184256

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 65
Elapsed: 0.107799
TimeRepulsiveForce: 0.107799
AvgTimeRepulsiveForce: 0.116383
TimeBuildAccel: 0.0129625
TimeTraverseAccel: 0.106488
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.9568
TimeAttractiveForces: 0.00140288
TimeDisperse: 0.00119933
TimeCopyBack: 0.000187232

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 66
Elapsed: 0.140987
TimeRepulsiveForce: 0.140987
AvgTimeRepulsiveForce: 0.116756
TimeBuildAccel: 0.0118675
TimeTraverseAccel: 0.139838
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.9228
TimeAttractiveForces: 0.00136899
TimeDisperse: 0.00129843
TimeCopyBack: 0.000181408

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 67
Elapsed: 0.0876128
TimeRepulsiveForce: 0.0876128
AvgTimeRepulsiveForce: 0.116321
TimeBuildAccel: 0.0131186
TimeTraverseAccel: 0.0864516
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.889
TimeAttractiveForces: 0.00134611
TimeDisperse: 0.00121635
TimeCopyBack: 0.000177696

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 68
Elapsed: 0.139442
TimeRepulsiveForce: 0.139442
AvgTimeRepulsiveForce: 0.116661
TimeBuildAccel: 0.011857
TimeTraverseAccel: 0.138055
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.8551
TimeAttractiveForces: 0.00120854
TimeDisperse: 0.00120182
TimeCopyBack: 0.00018032

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 69
Elapsed: 0.100714
TimeRepulsiveForce: 0.100714
AvgTimeRepulsiveForce: 0.11643
TimeBuildAccel: 0.0123452
TimeTraverseAccel: 0.099467
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.8213
TimeAttractiveForces: 0.0012247
TimeDisperse: 0.00123958
TimeCopyBack: 0.000183648

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 70
Elapsed: 0.141027
TimeRepulsiveForce: 0.141027
AvgTimeRepulsiveForce: 0.116781
TimeBuildAccel: 0.0130775
TimeTraverseAccel: 0.13974
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.7875
TimeAttractiveForces: 0.0013655
TimeDisperse: 0.0012648
TimeCopyBack: 0.000184704

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 71
Elapsed: 0.085884
TimeRepulsiveForce: 0.085884
AvgTimeRepulsiveForce: 0.116346
TimeBuildAccel: 0.011678
TimeTraverseAccel: 0.0845776
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.7537
TimeAttractiveForces: 0.00128195
TimeDisperse: 0.00121882
TimeCopyBack: 0.000181344

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 72
Elapsed: 0.137075
TimeRepulsiveForce: 0.137075
AvgTimeRepulsiveForce: 0.116634
TimeBuildAccel: 0.0122965
TimeTraverseAccel: 0.135923
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.72
TimeAttractiveForces: 0.00128467
TimeDisperse: 0.00124291
TimeCopyBack: 0.00018

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 73
Elapsed: 0.0859522
TimeRepulsiveForce: 0.0859522
AvgTimeRepulsiveForce: 0.116213
TimeBuildAccel: 0.0124168
TimeTraverseAccel: 0.0847063
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.6863
TimeAttractiveForces: 0.0012855
TimeDisperse: 0.00126157
TimeCopyBack: 0.00018016

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 74
Elapsed: 0.141082
TimeRepulsiveForce: 0.141082
AvgTimeRepulsiveForce: 0.11655
TimeBuildAccel: 0.0117321
TimeTraverseAccel: 0.139931
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.6527
TimeAttractiveForces: 0.00122486
TimeDisperse: 0.00120035
TimeCopyBack: 0.000184064

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 75
Elapsed: 0.0880925
TimeRepulsiveForce: 0.0880925
AvgTimeRepulsiveForce: 0.11617
TimeBuildAccel: 0.0130075
TimeTraverseAccel: 0.0867502
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.619
TimeAttractiveForces: 0.00136186
TimeDisperse: 0.00126669
TimeCopyBack: 0.00018128

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 76
Elapsed: 0.142884
TimeRepulsiveForce: 0.142884
AvgTimeRepulsiveForce: 0.116522
TimeBuildAccel: 0.0118077
TimeTraverseAccel: 0.141627
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.5855
TimeAttractiveForces: 0.0012601
TimeDisperse: 0.00133334
TimeCopyBack: 0.000183712

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 77
Elapsed: 0.0863353
TimeRepulsiveForce: 0.0863353
AvgTimeRepulsiveForce: 0.11613
TimeBuildAccel: 0.0124553
TimeTraverseAccel: 0.085082
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.5519
TimeAttractiveForces: 0.00129427
TimeDisperse: 0.00117789
TimeCopyBack: 0.000184864

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 78
Elapsed: 0.139081
TimeRepulsiveForce: 0.139081
AvgTimeRepulsiveForce: 0.116424
TimeBuildAccel: 0.0116807
TimeTraverseAccel: 0.137803
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.5184
TimeAttractiveForces: 0.00128
TimeDisperse: 0.00119018
TimeCopyBack: 0.00018176

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 79
Elapsed: 0.0860984
TimeRepulsiveForce: 0.0860984
AvgTimeRepulsiveForce: 0.11604
TimeBuildAccel: 0.0119301
TimeTraverseAccel: 0.0848308
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.4849
TimeAttractiveForces: 0.00127789
TimeDisperse: 0.00125997
TimeCopyBack: 0.000186656

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 80
Elapsed: 0.139174
TimeRepulsiveForce: 0.139174
AvgTimeRepulsiveForce: 0.116329
TimeBuildAccel: 0.0113431
TimeTraverseAccel: 0.137929
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.4514
TimeAttractiveForces: 0.00136573
TimeDisperse: 0.00118278
TimeCopyBack: 0.000186784

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 81
Elapsed: 0.0870665
TimeRepulsiveForce: 0.0870665
AvgTimeRepulsiveForce: 0.115968
TimeBuildAccel: 0.0118045
TimeTraverseAccel: 0.0857507
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.418
TimeAttractiveForces: 0.00126362
TimeDisperse: 0.00115805
TimeCopyBack: 0.0001888

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 82
Elapsed: 0.14154
TimeRepulsiveForce: 0.14154
AvgTimeRepulsiveForce: 0.11628
TimeBuildAccel: 0.0122386
TimeTraverseAccel: 0.140264
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.3846
TimeAttractiveForces: 0.00127683
TimeDisperse: 0.00137885
TimeCopyBack: 0.000186176

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 83
Elapsed: 0.0859464
TimeRepulsiveForce: 0.0859464
AvgTimeRepulsiveForce: 0.115914
TimeBuildAccel: 0.011739
TimeTraverseAccel: 0.0846626
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.3513
TimeAttractiveForces: 0.00135997
TimeDisperse: 0.00122928
TimeCopyBack: 0.000191392

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 84
Elapsed: 0.139754
TimeRepulsiveForce: 0.139754
AvgTimeRepulsiveForce: 0.116198
TimeBuildAccel: 0.0122756
TimeTraverseAccel: 0.138471
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.318
TimeAttractiveForces: 0.00119808
TimeDisperse: 0.00118637
TimeCopyBack: 0.000185312

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 85
Elapsed: 0.0854042
TimeRepulsiveForce: 0.0854042
AvgTimeRepulsiveForce: 0.115836
TimeBuildAccel: 0.0113094
TimeTraverseAccel: 0.0841573
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.2847
TimeAttractiveForces: 0.00126934
TimeDisperse: 0.00131482
TimeCopyBack: 0.000188608

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 86
Elapsed: 0.140748
TimeRepulsiveForce: 0.140748
AvgTimeRepulsiveForce: 0.116125
TimeBuildAccel: 0.0124772
TimeTraverseAccel: 0.139388
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.2514
TimeAttractiveForces: 0.00139427
TimeDisperse: 0.00140614
TimeCopyBack: 0.000195328

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 87
Elapsed: 0.105041
TimeRepulsiveForce: 0.105041
AvgTimeRepulsiveForce: 0.115998
TimeBuildAccel: 0.0135638
TimeTraverseAccel: 0.103702
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.2182
TimeAttractiveForces: 0.00135987
TimeDisperse: 0.00116957
TimeCopyBack: 0.000187104

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 88
Elapsed: 0.137439
TimeRepulsiveForce: 0.137439
AvgTimeRepulsiveForce: 0.116242
TimeBuildAccel: 0.0115435
TimeTraverseAccel: 0.136203
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.185
TimeAttractiveForces: 0.00118806
TimeDisperse: 0.00118458
TimeCopyBack: 0.00018144

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 89
Elapsed: 0.0914162
TimeRepulsiveForce: 0.0914162
AvgTimeRepulsiveForce: 0.115963
TimeBuildAccel: 0.0123163
TimeTraverseAccel: 0.0901612
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.1519
TimeAttractiveForces: 0.00128819
TimeDisperse: 0.00136221
TimeCopyBack: 0.000179328

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 90
Elapsed: 0.141085
TimeRepulsiveForce: 0.141085
AvgTimeRepulsiveForce: 0.116242
TimeBuildAccel: 0.0121529
TimeTraverseAccel: 0.139719
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.1187
TimeAttractiveForces: 0.00132003
TimeDisperse: 0.0012329
TimeCopyBack: 0.000180224

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 91
Elapsed: 0.103347
TimeRepulsiveForce: 0.103347
AvgTimeRepulsiveForce: 0.1161
TimeBuildAccel: 0.0120316
TimeTraverseAccel: 0.102093
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.0857
TimeAttractiveForces: 0.00121168
TimeDisperse: 0.00120682
TimeCopyBack: 0.000181216

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 92
Elapsed: 0.141004
TimeRepulsiveForce: 0.141004
AvgTimeRepulsiveForce: 0.116371
TimeBuildAccel: 0.0117622
TimeTraverseAccel: 0.139769
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.0526
TimeAttractiveForces: 0.00136579
TimeDisperse: 0.00127702
TimeCopyBack: 0.00018128

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 93
Elapsed: 0.0939476
TimeRepulsiveForce: 0.0939476
AvgTimeRepulsiveForce: 0.11613
TimeBuildAccel: 0.0121147
TimeTraverseAccel: 0.0925461
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 33.0196
TimeAttractiveForces: 0.00126771
TimeDisperse: 0.00118013
TimeCopyBack: 0.000183552

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 94
Elapsed: 0.142918
TimeRepulsiveForce: 0.142918
AvgTimeRepulsiveForce: 0.116415
TimeBuildAccel: 0.0117364
TimeTraverseAccel: 0.141678
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 32.9866
TimeAttractiveForces: 0.00123136
TimeDisperse: 0.00126157
TimeCopyBack: 0.000183808

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 95
Elapsed: 0.0875225
TimeRepulsiveForce: 0.0875225
AvgTimeRepulsiveForce: 0.116111
TimeBuildAccel: 0.0126217
TimeTraverseAccel: 0.086204
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 32.9536
TimeAttractiveForces: 0.00123251
TimeDisperse: 0.00118547
TimeCopyBack: 0.00018176

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 96
Elapsed: 0.141033
TimeRepulsiveForce: 0.141033
AvgTimeRepulsiveForce: 0.11637
TimeBuildAccel: 0.0120539
TimeTraverseAccel: 0.139692
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 32.9207
TimeAttractiveForces: 0.0011991
TimeDisperse: 0.00123187
TimeCopyBack: 0.000181472

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 97
Elapsed: 0.113651
TimeRepulsiveForce: 0.113651
AvgTimeRepulsiveForce: 0.116342
TimeBuildAccel: 0.012326
TimeTraverseAccel: 0.112503
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 32.8878
TimeAttractiveForces: 0.00126778
TimeDisperse: 0.00118579
TimeCopyBack: 0.00018416

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 98
Elapsed: 0.140775
TimeRepulsiveForce: 0.140775
AvgTimeRepulsiveForce: 0.116591
TimeBuildAccel: 0.0133686
TimeTraverseAccel: 0.139575
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 32.855
TimeAttractiveForces: 0.00134349
TimeDisperse: 0.00137011
TimeCopyBack: 0.000178336

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 99
Elapsed: 0.0870897
TimeRepulsiveForce: 0.0870897
AvgTimeRepulsiveForce: 0.116293
TimeBuildAccel: 0.0123603
TimeTraverseAccel: 0.0859408
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 32.8221
TimeAttractiveForces: 0.00128006
TimeDisperse: 0.00124102
TimeCopyBack: 0.000184416

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 100
Elapsed: 0.139183
TimeRepulsiveForce: 0.139183
AvgTimeRepulsiveForce: 0.116522
TimeBuildAccel: 0.0121656
TimeTraverseAccel: 0.137932
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 32.7894
TimeAttractiveForces: 0.00128614
TimeDisperse: 0.00125926
TimeCopyBack: 0.000185984

@owl: LBVH build mem: 0.0K items, 0.0Mb bounds, 0.0Mb temp, 8.00Mb initBVH, 0b finalBVH
Iteration: 101
Elapsed: 0.0912461
TimeRepulsiveForce: 0.0912461
AvgTimeRepulsiveForce: 0.116272
TimeBuildAccel: 0.0121522
TimeTraverseAccel: 0.0899401
NumNodes: 131071
NumEdges: 131070
kValue: 0.999897
Temperature: 32.7566
TimeAttractiveForces: 0.0012727
TimeDisperse: 0.00121194
TimeCopyBack: 0.000184832

Total time for 100 iterations: 12.7121 sec.
