LayouterMode: RTX
[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 56
Elapsed: 0.0102842
TimeRepulsiveForce: 0.0102842
AvgTimeRepulsiveForce: 0.0103124
TimeBuildAccel: 0.00787965
TimeTraverseAccel: 0.0091065
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.662556
TimeAttractiveForces: 0.00120013
TimeDisperse: 0.0012369
TimeCopyBack: 8.896e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 57
Elapsed: 0.0103219
TimeRepulsiveForce: 0.0103219
AvgTimeRepulsiveForce: 0.0103126
TimeBuildAccel: 0.00787782
TimeTraverseAccel: 0.00913373
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.661894
TimeAttractiveForces: 0.00124096
TimeDisperse: 0.00121232
TimeCopyBack: 1.4944e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 58
Elapsed: 0.0102864
TimeRepulsiveForce: 0.0102864
AvgTimeRepulsiveForce: 0.0103121
TimeBuildAccel: 0.00765267
TimeTraverseAccel: 0.00893066
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.661233
TimeAttractiveForces: 0.00119933
TimeDisperse: 0.00141328
TimeCopyBack: 1.328e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 59
Elapsed: 0.0105086
TimeRepulsiveForce: 0.0105086
AvgTimeRepulsiveForce: 0.0103154
TimeBuildAccel: 0.00766803
TimeTraverseAccel: 0.00915184
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.660572
TimeAttractiveForces: 0.00120307
TimeDisperse: 0.00124144
TimeCopyBack: 1.5104e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 60
Elapsed: 0.010317
TimeRepulsiveForce: 0.010317
AvgTimeRepulsiveForce: 0.0103155
TimeBuildAccel: 0.0078759
TimeTraverseAccel: 0.0091288
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.659912
TimeAttractiveForces: 0.00121651
TimeDisperse: 0.00121037
TimeCopyBack: 1.4304e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 61
Elapsed: 0.0104593
TimeRepulsiveForce: 0.0104593
AvgTimeRepulsiveForce: 0.0103178
TimeBuildAccel: 0.00784605
TimeTraverseAccel: 0.00907267
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.659253
TimeAttractiveForces: 0.00121382
TimeDisperse: 0.00118589
TimeCopyBack: 1.6064e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 62
Elapsed: 0.0104513
TimeRepulsiveForce: 0.0104513
AvgTimeRepulsiveForce: 0.01032
TimeBuildAccel: 0.00783187
TimeTraverseAccel: 0.00909824
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.658594
TimeAttractiveForces: 0.00121002
TimeDisperse: 0.00118579
TimeCopyBack: 1.2224e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 63
Elapsed: 0.0100533
TimeRepulsiveForce: 0.0100533
AvgTimeRepulsiveForce: 0.0103157
TimeBuildAccel: 0.00761574
TimeTraverseAccel: 0.0088696
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.657937
TimeAttractiveForces: 0.00120627
TimeDisperse: 0.00123002
TimeCopyBack: 9.248e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 64
Elapsed: 0.0106027
TimeRepulsiveForce: 0.0106027
AvgTimeRepulsiveForce: 0.0103202
TimeBuildAccel: 0.00789734
TimeTraverseAccel: 0.00939629
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.657279
TimeAttractiveForces: 0.00123926
TimeDisperse: 0.0012721
TimeCopyBack: 8.96e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 65
Elapsed: 0.0103997
TimeRepulsiveForce: 0.0103997
AvgTimeRepulsiveForce: 0.0103214
TimeBuildAccel: 0.00770362
TimeTraverseAccel: 0.00900736
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.656623
TimeAttractiveForces: 0.00116467
TimeDisperse: 0.00123542
TimeCopyBack: 1.3248e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 66
Elapsed: 0.0108669
TimeRepulsiveForce: 0.0108669
AvgTimeRepulsiveForce: 0.0103297
TimeBuildAccel: 0.0081456
TimeTraverseAccel: 0.00945667
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.655967
TimeAttractiveForces: 0.00124346
TimeDisperse: 0.00126592
TimeCopyBack: 1.3184e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 67
Elapsed: 0.0108509
TimeRepulsiveForce: 0.0108509
AvgTimeRepulsiveForce: 0.0103375
TimeBuildAccel: 0.00813936
TimeTraverseAccel: 0.00942547
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.655311
TimeAttractiveForces: 0.00127194
TimeDisperse: 0.00125344
TimeCopyBack: 9.792e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 68
Elapsed: 0.0104178
TimeRepulsiveForce: 0.0104178
AvgTimeRepulsiveForce: 0.0103387
TimeBuildAccel: 0.00791398
TimeTraverseAccel: 0.00921398
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.654656
TimeAttractiveForces: 0.00127686
TimeDisperse: 0.00148707
TimeCopyBack: 1.3152e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 69
Elapsed: 0.0104237
TimeRepulsiveForce: 0.0104237
AvgTimeRepulsiveForce: 0.0103399
TimeBuildAccel: 0.0074983
TimeTraverseAccel: 0.00902698
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.654002
TimeAttractiveForces: 0.00124266
TimeDisperse: 0.00127824
TimeCopyBack: 1.2768e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 70
Elapsed: 0.0106589
TimeRepulsiveForce: 0.0106589
AvgTimeRepulsiveForce: 0.0103445
TimeBuildAccel: 0.00814
TimeTraverseAccel: 0.00943213
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.653349
TimeAttractiveForces: 0.00127181
TimeDisperse: 0.00125133
TimeCopyBack: 1.248e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 71
Elapsed: 0.010624
TimeRepulsiveForce: 0.010624
AvgTimeRepulsiveForce: 0.0103484
TimeBuildAccel: 0.00791443
TimeTraverseAccel: 0.00922448
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.652696
TimeAttractiveForces: 0.00124442
TimeDisperse: 0.00127245
TimeCopyBack: 1.536e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 72
Elapsed: 0.0108649
TimeRepulsiveForce: 0.0108649
AvgTimeRepulsiveForce: 0.0103556
TimeBuildAccel: 0.00792979
TimeTraverseAccel: 0.00946387
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.652044
TimeAttractiveForces: 0.00124506
TimeDisperse: 0.00127075
TimeCopyBack: 9.024e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 73
Elapsed: 0.0104353
TimeRepulsiveForce: 0.0104353
AvgTimeRepulsiveForce: 0.0103567
TimeBuildAccel: 0.00773155
TimeTraverseAccel: 0.00903856
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.651393
TimeAttractiveForces: 0.0012415
TimeDisperse: 0.00124595
TimeCopyBack: 1.3696e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 74
Elapsed: 0.0108509
TimeRepulsiveForce: 0.0108509
AvgTimeRepulsiveForce: 0.0103633
TimeBuildAccel: 0.00812813
TimeTraverseAccel: 0.00944317
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.650742
TimeAttractiveForces: 0.00124208
TimeDisperse: 0.00126794
TimeCopyBack: 1.2384e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 75
Elapsed: 0.0108484
TimeRepulsiveForce: 0.0108484
AvgTimeRepulsiveForce: 0.0103698
TimeBuildAccel: 0.00813683
TimeTraverseAccel: 0.00942294
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.650092
TimeAttractiveForces: 0.00126976
TimeDisperse: 0.00125091
TimeCopyBack: 1.3824e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 76
Elapsed: 0.0105839
TimeRepulsiveForce: 0.0105839
AvgTimeRepulsiveForce: 0.0103726
TimeBuildAccel: 0.00788122
TimeTraverseAccel: 0.00918576
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.649442
TimeAttractiveForces: 0.00124266
TimeDisperse: 0.00147456
TimeCopyBack: 1.4944e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 77
Elapsed: 0.0108478
TimeRepulsiveForce: 0.0108478
AvgTimeRepulsiveForce: 0.0103788
TimeBuildAccel: 0.00813117
TimeTraverseAccel: 0.00944202
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.648794
TimeAttractiveForces: 0.00124723
TimeDisperse: 0.00126758
TimeCopyBack: 9.696e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 78
Elapsed: 0.0106709
TimeRepulsiveForce: 0.0106709
AvgTimeRepulsiveForce: 0.0103825
TimeBuildAccel: 0.00814502
TimeTraverseAccel: 0.00943325
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.648145
TimeAttractiveForces: 0.00126573
TimeDisperse: 0.00125965
TimeCopyBack: 8.288e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 79
Elapsed: 0.0106171
TimeRepulsiveForce: 0.0106171
AvgTimeRepulsiveForce: 0.0103855
TimeBuildAccel: 0.00791037
TimeTraverseAccel: 0.0092144
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.647498
TimeAttractiveForces: 0.00123699
TimeDisperse: 0.00127274
TimeCopyBack: 1.6288e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 80
Elapsed: 0.0106371
TimeRepulsiveForce: 0.0106371
AvgTimeRepulsiveForce: 0.0103887
TimeBuildAccel: 0.00791498
TimeTraverseAccel: 0.00943702
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.646851
TimeAttractiveForces: 0.00127094
TimeDisperse: 0.00124928
TimeCopyBack: 9.856e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 81
Elapsed: 0.010199
TimeRepulsiveForce: 0.010199
AvgTimeRepulsiveForce: 0.0103863
TimeBuildAccel: 0.0076921
TimeTraverseAccel: 0.00898419
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.646205
TimeAttractiveForces: 0.00124928
TimeDisperse: 0.00125078
TimeCopyBack: 1.5552e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 82
Elapsed: 0.0104142
TimeRepulsiveForce: 0.0104142
AvgTimeRepulsiveForce: 0.0103867
TimeBuildAccel: 0.00790557
TimeTraverseAccel: 0.00921325
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.645559
TimeAttractiveForces: 0.00127606
TimeDisperse: 0.00125866
TimeCopyBack: 8.256e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 83
Elapsed: 0.0106295
TimeRepulsiveForce: 0.0106295
AvgTimeRepulsiveForce: 0.0103896
TimeBuildAccel: 0.00790499
TimeTraverseAccel: 0.00921328
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.644914
TimeAttractiveForces: 0.00125901
TimeDisperse: 0.00124518
TimeCopyBack: 1.5104e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 84
Elapsed: 0.0104327
TimeRepulsiveForce: 0.0104327
AvgTimeRepulsiveForce: 0.0103901
TimeBuildAccel: 0.00791635
TimeTraverseAccel: 0.00919869
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.64427
TimeAttractiveForces: 0.00126314
TimeDisperse: 0.00146432
TimeCopyBack: 1.1872e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 85
Elapsed: 0.0106184
TimeRepulsiveForce: 0.0106184
AvgTimeRepulsiveForce: 0.0103928
TimeBuildAccel: 0.00768643
TimeTraverseAccel: 0.00921632
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.643626
TimeAttractiveForces: 0.00123904
TimeDisperse: 0.00126566
TimeCopyBack: 1.5168e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 86
Elapsed: 0.0106468
TimeRepulsiveForce: 0.0106468
AvgTimeRepulsiveForce: 0.0103957
TimeBuildAccel: 0.00813485
TimeTraverseAccel: 0.00942416
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.642983
TimeAttractiveForces: 0.00149421
TimeDisperse: 0.00125546
TimeCopyBack: 1.28e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 87
Elapsed: 0.0106058
TimeRepulsiveForce: 0.0106058
AvgTimeRepulsiveForce: 0.0103981
TimeBuildAccel: 0.00790438
TimeTraverseAccel: 0.00920282
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.642341
TimeAttractiveForces: 0.00124851
TimeDisperse: 0.00127206
TimeCopyBack: 8.992e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 88
Elapsed: 0.0106357
TimeRepulsiveForce: 0.0106357
AvgTimeRepulsiveForce: 0.0104008
TimeBuildAccel: 0.00791766
TimeTraverseAccel: 0.00920573
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.641699
TimeAttractiveForces: 0.0012712
TimeDisperse: 0.00125171
TimeCopyBack: 1.504e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 89
Elapsed: 0.0102223
TimeRepulsiveForce: 0.0102223
AvgTimeRepulsiveForce: 0.0103988
TimeBuildAccel: 0.00769747
TimeTraverseAccel: 0.00898912
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.641058
TimeAttractiveForces: 0.0012663
TimeDisperse: 0.00124854
TimeCopyBack: 1.4944e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 90
Elapsed: 0.0104133
TimeRepulsiveForce: 0.0104133
AvgTimeRepulsiveForce: 0.010399
TimeBuildAccel: 0.00791645
TimeTraverseAccel: 0.00921446
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.640418
TimeAttractiveForces: 0.00126778
TimeDisperse: 0.00124941
TimeCopyBack: 9.472e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 91
Elapsed: 0.0106249
TimeRepulsiveForce: 0.0106249
AvgTimeRepulsiveForce: 0.0104015
TimeBuildAccel: 0.00790749
TimeTraverseAccel: 0.00921379
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.639778
TimeAttractiveForces: 0.00125542
TimeDisperse: 0.00124314
TimeCopyBack: 8.832e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 92
Elapsed: 0.0104211
TimeRepulsiveForce: 0.0104211
AvgTimeRepulsiveForce: 0.0104017
TimeBuildAccel: 0.0079079
TimeTraverseAccel: 0.00919667
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.639139
TimeAttractiveForces: 0.00125418
TimeDisperse: 0.00146227
TimeCopyBack: 1.408e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 93
Elapsed: 0.0104001
TimeRepulsiveForce: 0.0104001
AvgTimeRepulsiveForce: 0.0104017
TimeBuildAccel: 0.0076777
TimeTraverseAccel: 0.00920157
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.6385
TimeAttractiveForces: 0.00127338
TimeDisperse: 0.00125542
TimeCopyBack: 1.1872e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 94
Elapsed: 0.0106253
TimeRepulsiveForce: 0.0106253
AvgTimeRepulsiveForce: 0.0104041
TimeBuildAccel: 0.00791888
TimeTraverseAccel: 0.00921754
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.637862
TimeAttractiveForces: 0.00146387
TimeDisperse: 0.00123984
TimeCopyBack: 1.1904e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 95
Elapsed: 0.0109596
TimeRepulsiveForce: 0.0109596
AvgTimeRepulsiveForce: 0.0104099
TimeBuildAccel: 0.00820192
TimeTraverseAccel: 0.00953578
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.637225
TimeAttractiveForces: 0.0012552
TimeDisperse: 0.00129914
TimeCopyBack: 8.192e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 96
Elapsed: 0.0107
TimeRepulsiveForce: 0.0107
AvgTimeRepulsiveForce: 0.0104129
TimeBuildAccel: 0.00793056
TimeTraverseAccel: 0.00923363
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.636588
TimeAttractiveForces: 0.00130384
TimeDisperse: 0.0012623
TimeCopyBack: 1.2992e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 97
Elapsed: 0.0105688
TimeRepulsiveForce: 0.0105688
AvgTimeRepulsiveForce: 0.0104145
TimeBuildAccel: 0.00801101
TimeTraverseAccel: 0.00934355
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.635952
TimeAttractiveForces: 0.00130458
TimeDisperse: 0.0015113
TimeCopyBack: 8.448e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 98
Elapsed: 0.0106154
TimeRepulsiveForce: 0.0106154
AvgTimeRepulsiveForce: 0.0104166
TimeBuildAccel: 0.00809507
TimeTraverseAccel: 0.00938349
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.635317
TimeAttractiveForces: 0.00125939
TimeDisperse: 0.00130525
TimeCopyBack: 1.5072e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 99
Elapsed: 0.0104951
TimeRepulsiveForce: 0.0104951
AvgTimeRepulsiveForce: 0.0104174
TimeBuildAccel: 0.00796198
TimeTraverseAccel: 0.00925843
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.634682
TimeAttractiveForces: 0.00148451
TimeDisperse: 0.00125795
TimeCopyBack: 8.48e-06

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 100
Elapsed: 0.0105758
TimeRepulsiveForce: 0.0105758
AvgTimeRepulsiveForce: 0.010419
TimeBuildAccel: 0.00800102
TimeTraverseAccel: 0.00931018
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.634048
TimeAttractiveForces: 0.00127581
TimeDisperse: 0.0012601
TimeCopyBack: 1.424e-05

[1;33m@owl: bvh build mem: 63 items, 1.48Kb bounds, 4.75Kb temp, 7.06Kb initBVH, 0b finalBVH[0m
Iteration: 101
Elapsed: 0.0105468
TimeRepulsiveForce: 0.0105468
AvgTimeRepulsiveForce: 0.0104202
TimeBuildAccel: 0.00779027
TimeTraverseAccel: 0.00908458
NumNodes: 63
NumEdges: 62
kValue: 0.881917
Temperature: 0.633415
TimeAttractiveForces: 0.00130016
TimeDisperse: 0.00126192
TimeCopyBack: 9.056e-06

Total time for 100 iterations: 2.05023 sec.
